2011-08-02,1254.05
2011-08-03,1260.34
2011-08-04,1200.07
2011-08-05,1199.38
2011-08-06,1172.74
2011-08-07,1146.1000000000001
2011-08-08,1119.46
2011-08-09,1172.53
2011-08-10,1120.76
2011-08-11,1172.64
2011-08-12,1178.81
2011-08-13,1187.37
2011-08-14,1195.93
2011-08-15,1204.49
2011-08-16,1192.76
2011-08-17,1193.89
2011-08-18,1140.65
2011-08-19,1123.53
2011-08-20,1123.6266666666666
2011-08-21,1123.7233333333334
2011-08-22,1123.82
2011-08-23,1162.35
2011-08-24,1177.6
2011-08-25,1159.27
2011-08-26,1176.8
2011-08-27,1187.8933333333332
2011-08-28,1198.9866666666667
2011-08-29,1210.08
2011-08-30,1212.92
2011-08-31,1218.89
2011-09-01,1204.42
2011-09-02,1173.97
2011-09-03,1171.7875
2011-09-04,1169.605
2011-09-05,1167.4225000000001
2011-09-06,1165.24
2011-09-07,1198.62
2011-09-08,1185.9
2011-09-09,1154.23
2011-09-10,1156.91
2011-09-11,1159.59
2011-09-12,1162.27
2011-09-13,1172.87
2011-09-14,1188.68
2011-09-15,1209.11
2011-09-16,1216.01
2011-09-17,1212.0366666666666
2011-09-18,1208.0633333333333
2011-09-19,1204.09
2011-09-20,1202.09
2011-09-21,1166.76
2011-09-22,1129.56
2011-09-23,1136.43
2011-09-24,1145.27
2011-09-25,1154.1100000000001
2011-09-26,1162.95
2011-09-27,1175.38
2011-09-28,1151.06
2011-09-29,1160.4
2011-09-30,1131.42
2011-10-01,1120.69
2011-10-02,1109.96
2011-10-03,1099.23
2011-10-04,1123.95
2011-10-05,1144.03
2011-10-06,1164.97
2011-10-07,1155.46
2011-10-08,1168.6033333333335
2011-10-09,1181.7466666666667
2011-10-10,1194.89
2011-10-11,1195.54
2011-10-12,1207.25
2011-10-13,1203.66
2011-10-14,1224.58
2011-10-15,1216.6733333333332
2011-10-16,1208.7666666666667
2011-10-17,1200.86
2011-10-18,1225.38
2011-10-19,1209.88
2011-10-20,1215.39
2011-10-21,1238.25
2011-10-22,1243.5633333333333
2011-10-23,1248.8766666666668
2011-10-24,1254.19
2011-10-25,1229.05
2011-10-26,1242.0
2011-10-27,1284.59
2011-10-28,1285.09
2011-10-29,1274.4933333333333
2011-10-30,1263.8966666666665
2011-10-31,1253.3
2011-11-01,1218.28
2011-11-02,1237.9
2011-11-03,1261.15
2011-11-04,1253.23
2011-11-05,1255.86
2011-11-06,1258.49
2011-11-07,1261.12
2011-11-08,1275.92
2011-11-09,1229.1
2011-11-10,1239.69
2011-11-11,1263.85
2011-11-12,1259.8266666666666
2011-11-13,1255.8033333333333
2011-11-14,1251.78
2011-11-15,1257.81
2011-11-16,1236.91
2011-11-17,1216.13
2011-11-18,1215.65
2011-11-19,1208.0933333333335
2011-11-20,1200.5366666666666
2011-11-21,1192.98
2011-11-22,1188.04
2011-11-23,1161.79
2011-11-24,1160.23
2011-11-25,1158.67
2011-11-26,1169.9633333333334
2011-11-27,1181.2566666666667
2011-11-28,1192.55
2011-11-29,1195.19
2011-11-30,1246.96
2011-12-01,1244.58
2011-12-02,1244.28
2011-12-03,1248.5466666666666
2011-12-04,1252.8133333333333
2011-12-05,1257.08
2011-12-06,1258.47
2011-12-07,1261.01
2011-12-08,1234.35
2011-12-09,1255.19
2011-12-10,1248.95
2011-12-11,1242.71
2011-12-12,1236.47
2011-12-13,1225.73
2011-12-14,1211.82
2011-12-15,1215.75
2011-12-16,1219.66
2011-12-17,1214.89
2011-12-18,1210.12
2011-12-19,1205.35
2011-12-20,1241.3
2011-12-21,1243.72
2011-12-22,1254.0
2011-12-23,1265.33
2011-12-24,1265.355
2011-12-25,1265.38
2011-12-26,1265.405
2011-12-27,1265.43
2011-12-28,1249.64
2011-12-29,1263.02
2011-12-30,1257.6
2011-12-31,1262.465
2012-01-01,1267.33
2012-01-02,1272.195
2012-01-03,1277.06
2012-01-04,1277.3
2012-01-05,1281.06
2012-01-06,1277.81
2012-01-07,1278.7733333333333
2012-01-08,1279.7366666666667
2012-01-09,1280.7
2012-01-10,1292.08
2012-01-11,1292.48
2012-01-12,1295.5
2012-01-13,1289.09
2012-01-14,1290.235
2012-01-15,1291.38
2012-01-16,1292.525
2012-01-17,1293.67
2012-01-18,1308.04
2012-01-19,1314.5
2012-01-20,1315.38
2012-01-21,1315.5866666666668
